Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1RS2CA,2020.06,1934.127,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2020.09,2505.344,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2020.12,2674.758,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2021.03,2519.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2021.06,2801.277,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CA,2021.09,2514.549,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Unadjusted,
BDCQ.SF1RS2CS,2016.06,2024.111,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2016.09,2130.915,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2016.12,2212.397,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2017.03,2106.601,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2017.06,2214.264,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2017.09,2272.563,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2017.12,2304.067,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2018.03,2159.722,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2018.06,2395.334,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2018.09,2434.241,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2018.12,2441.75,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2019.03,2366.432,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2019.06,2520.395,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2019.09,2562.344,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2019.12,2553.098,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2020.03,2364.816,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2020.06,1934.127,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2020.09,2505.344,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2020.12,2674.758,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2021.03,2519.283,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2021.06,2801.277,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CS,2021.09,2514.549,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Seasonally adjusted,
BDCQ.SF1RS2CT,2016.06,2002.872,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2016.09,2143.57,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2016.12,2171.08,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2017.03,2155.324,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2017.06,2193.309,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2017.09,2285.165,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2017.12,2252.312,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2018.03,2242.875,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2018.06,2340.854,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2018.09,2450.155,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2018.12,2415.056,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2019.03,2414.409,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2019.06,2490.869,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2019.09,2589.474,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2019.12,2471.206,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2020.03,2263.815,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2020.06,2258.657,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2020.09,2506.088,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2020.12,2600.382,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2021.03,2649.141,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2021.06,2659.938,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RS2CT,2021.09,2618.947,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Other Services,Current prices,Trend,
BDCQ.SF1RSCA,2016.06,3079.593,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2016.09,3292.213,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2016.12,3456.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2017.03,3317.373,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2017.06,3327.254,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2017.09,3453.172,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2017.12,3537.993,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2018.03,3409.471,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2018.06,3550.493,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2018.09,3750.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2018.12,3719.97,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2019.03,3688.599,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2019.06,3747.633,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2019.09,3964.319,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2019.12,3963.263,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2020.03,3737.409,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2020.06,2725.244,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2020.09,3731.055,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2020.12,3926.369,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2021.03,3845.028,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2021.06,4194.699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCA,2021.09,3904.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Unadjusted,
BDCQ.SF1RSCS,2016.06,3083.448,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2016.09,3299.443,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2016.12,3468.479,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2017.03,3329.558,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2017.06,3338.245,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2017.09,3461.555,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2017.12,3544.736,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2018.03,3422.973,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2018.06,3561.401,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2018.09,3756.149,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2018.12,3729.045,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2019.03,3695.357,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2019.06,3738.202,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2019.09,3953.484,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2019.12,3951.142,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2020.03,3728.971,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2020.06,2725.244,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2020.09,3731.055,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2020.12,3926.369,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2021.03,3845.028,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2021.06,4194.699,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCS,2021.09,3904.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Seasonally adjusted,
BDCQ.SF1RSCT,2016.06,3109.491,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2016.09,3300.73,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2016.12,3415.864,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.03,3365.431,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.06,3347.186,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.09,3462.294,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2017.12,3498.481,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.03,3472.096,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.06,3566.857,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.09,3719.918,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2018.12,3738.749,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.03,3694.418,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.06,3773.885,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.09,3947.188,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2019.12,3864.776,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.03,3489.11,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.06,3261.709,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.09,3506.005,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2020.12,3793.065,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2021.03,3996.088,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2021.06,4037.888,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF1RSCT,2021.09,4021.825,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Arts, Recreation and Other Services",Current,Trend,
BDCQ.SF2AA2CA,2016.06,726.611,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2016.09,679.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2016.12,711.031,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.03,703.814,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.06,816.845,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.09,828.607,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2017.12,829.187,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.03,954.802,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.06,1058.967,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.09,1087.09,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2018.12,1118.309,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.03,1007.684,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.06,1139.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.09,1076.938,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2019.12,1036.821,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.03,821.351,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.06,872.442,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.09,1113.127,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2020.12,1126.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF2AA2CA,2021.03,1038.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Forestry and Logging,Current prices,Unadjusted,
